,acousticness,analysis_url,danceability,duration_ms,energy,id,indicator,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
1,0.00532,https://api.spotify.com/v1/audio-analysis/6g0Orsxv6glTJCt4cHsRsQ,0.896,206080,0.621,6g0Orsxv6glTJCt4cHsRsQ,1.0,0.0,5,0.196,-6.857,0,0.237,121.966,4,https://api.spotify.com/v1/tracks/6g0Orsxv6glTJCt4cHsRsQ,audio_features,spotify:track:6g0Orsxv6glTJCt4cHsRsQ,0.818
2,0.779,https://api.spotify.com/v1/audio-analysis/1bhUWB0zJMIKr9yVPrkEuI,0.587,259550,0.299,1bhUWB0zJMIKr9yVPrkEuI,1.0,0.0,8,0.123,-7.365,1,0.0263,94.992,3,https://api.spotify.com/v1/tracks/1bhUWB0zJMIKr9yVPrkEuI,audio_features,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,0.356
3,0.0849,https://api.spotify.com/v1/audio-analysis/1z6WtY7X4HQJvzxC4UgkSf,0.652,267413,0.748,1z6WtY7X4HQJvzxC4UgkSf,1.0,0.0,0,0.604,-5.242,1,0.0887,94.1,4,https://api.spotify.com/v1/tracks/1z6WtY7X4HQJvzxC4UgkSf,audio_features,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,0.652
4,0.00249,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,0.646,236133,0.77,5IVuqXILoxVWvWEPm82Jxr,1.0,0.0,2,0.0715,-6.596,0,0.226,99.165,4,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,audio_features,spotify:track:5IVuqXILoxVWvWEPm82Jxr,0.681
5,0.745,https://api.spotify.com/v1/audio-analysis/0rzNMzZsubFcXSEh7dnem7,0.524,221093,0.397,0rzNMzZsubFcXSEh7dnem7,1.0,0.0,0,0.521,-11.936,1,0.405,80.744,4,https://api.spotify.com/v1/tracks/0rzNMzZsubFcXSEh7dnem7,audio_features,spotify:track:0rzNMzZsubFcXSEh7dnem7,0.552
6,0.00496,https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0,0.733,236093,0.899,1uXbwHHfgsXcUKfSZw5ZJ0,1.0,4.72e-05,0,0.372,-4.237,1,0.143,127.086,4,https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0,audio_features,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,0.76
7,0.0286,https://api.spotify.com/v1/audio-analysis/1G7DcLzPnopdZjLkev0K4e,0.576,227667,0.697,1G7DcLzPnopdZjLkev0K4e,1.0,1.15e-06,10,0.167,-4.192,1,0.326,175.906,4,https://api.spotify.com/v1/tracks/1G7DcLzPnopdZjLkev0K4e,audio_features,spotify:track:1G7DcLzPnopdZjLkev0K4e,0.501
8,0.00175,https://api.spotify.com/v1/audio-analysis/0lnIJmgcUpEpe4AZACjayW,0.775,232560,0.598,0lnIJmgcUpEpe4AZACjayW,1.0,4.44e-06,2,0.253,-7.274,1,0.0535,129.988,4,https://api.spotify.com/v1/tracks/0lnIJmgcUpEpe4AZACjayW,audio_features,spotify:track:0lnIJmgcUpEpe4AZACjayW,0.356
9,0.00969,https://api.spotify.com/v1/audio-analysis/6jG2YzhxptolDzLHTGLt7S,0.589,323480,0.621,6jG2YzhxptolDzLHTGLt7S,1.0,0.00104,5,0.181,-6.902,0,0.0468,140.03,4,https://api.spotify.com/v1/tracks/6jG2YzhxptolDzLHTGLt7S,audio_features,spotify:track:6jG2YzhxptolDzLHTGLt7S,0.401
10,0.121,https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3,0.674,190185,0.428,2dLLR6qlu5UJ5gk0dKz0h3,1.0,0.0,7,0.132,-9.504,1,0.122,84.878,4,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,audio_features,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3,0.337
11,0.534,https://api.spotify.com/v1/audio-analysis/2MvvoeRt8NcOXWESkxWn3g,0.511,258969,0.472,2MvvoeRt8NcOXWESkxWn3g,1.0,0.614,4,0.11,-9.277,1,0.091,127.978,4,https://api.spotify.com/v1/tracks/2MvvoeRt8NcOXWESkxWn3g,audio_features,spotify:track:2MvvoeRt8NcOXWESkxWn3g,0.0399
12,0.0209,https://api.spotify.com/v1/audio-analysis/6ie2Bw3xLj2JcGowOlcMhb,0.594,234653,0.721,6ie2Bw3xLj2JcGowOlcMhb,1.0,8.55e-06,2,0.0879,-7.812,1,0.0957,128.942,4,https://api.spotify.com/v1/tracks/6ie2Bw3xLj2JcGowOlcMhb,audio_features,spotify:track:6ie2Bw3xLj2JcGowOlcMhb,0.253
13,0.167,https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1,0.69,193059,0.578,3G6hD9B2ZHOsgf4WfNu7X1,1.0,0.0,6,0.305,-7.436,1,0.0929,99.961,4,https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1,audio_features,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,0.416
14,0.92,https://api.spotify.com/v1/audio-analysis/6Kkt27YmFyIFrcX3QXFi2o,0.587,171728,0.229,6Kkt27YmFyIFrcX3QXFi2o,1.0,0.0,10,0.1,-11.254,0,0.128,75.67,4,https://api.spotify.com/v1/tracks/6Kkt27YmFyIFrcX3QXFi2o,audio_features,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,0.379
15,0.219,https://api.spotify.com/v1/audio-analysis/6K8VQ84MqhsoakN5MjrnVR,0.562,277506,0.437,6K8VQ84MqhsoakN5MjrnVR,1.0,2.18e-05,0,0.0806,-10.229,1,0.052,124.852,4,https://api.spotify.com/v1/tracks/6K8VQ84MqhsoakN5MjrnVR,audio_features,spotify:track:6K8VQ84MqhsoakN5MjrnVR,0.15
16,0.0126,https://api.spotify.com/v1/audio-analysis/74fpNVAJrKGQuqHETi4WSt,0.764,198907,0.567,74fpNVAJrKGQuqHETi4WSt,1.0,9.51e-05,0,0.257,-8.585,1,0.0609,89.988,4,https://api.spotify.com/v1/tracks/74fpNVAJrKGQuqHETi4WSt,audio_features,spotify:track:74fpNVAJrKGQuqHETi4WSt,0.428
17,0.00241,https://api.spotify.com/v1/audio-analysis/7ARveOiD31w2Nq0n5FsSf8,0.622,221874,0.58,7ARveOiD31w2Nq0n5FsSf8,1.0,2.95e-05,1,0.112,-5.273,0,0.0504,104.41,4,https://api.spotify.com/v1/tracks/7ARveOiD31w2Nq0n5FsSf8,audio_features,spotify:track:7ARveOiD31w2Nq0n5FsSf8,0.512
18,0.229,https://api.spotify.com/v1/audio-analysis/5u64RlrnvvbtNh6R0EMh6o,0.781,214255,0.548,5u64RlrnvvbtNh6R0EMh6o,1.0,0.0,0,0.127,-4.997,0,0.0764,106.996,4,https://api.spotify.com/v1/tracks/5u64RlrnvvbtNh6R0EMh6o,audio_features,spotify:track:5u64RlrnvvbtNh6R0EMh6o,0.175
19,0.212,https://api.spotify.com/v1/audio-analysis/2yrJ1jWo3HLksJFUqUsZE4,0.794,201434,0.493,2yrJ1jWo3HLksJFUqUsZE4,1.0,0.0133,5,0.13,-7.257,1,0.0563,92.026,4,https://api.spotify.com/v1/tracks/2yrJ1jWo3HLksJFUqUsZE4,audio_features,spotify:track:2yrJ1jWo3HLksJFUqUsZE4,0.626
0,0.00237,https://api.spotify.com/v1/audio-analysis/6zegtH6XXd2PDPLvy1Y0n2,0.644,190067,0.755,6zegtH6XXd2PDPLvy1Y0n2,1.0,7.64e-06,1,0.0859,-5.325,1,0.0448,102.861,4,https://api.spotify.com/v1/tracks/6zegtH6XXd2PDPLvy1Y0n2,audio_features,spotify:track:6zegtH6XXd2PDPLvy1Y0n2,0.334
1,0.372,https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX,0.649,202193,0.538,0Oqc0kKFsQ6MhFOLBNZIGX,1.0,0.00632,7,0.0951,-11.196,0,0.0519,144.979,4,https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX,audio_features,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,0.496
2,0.262,https://api.spotify.com/v1/audio-analysis/2nMeu6UenVvwUktBCpLMK9,0.324,236053,0.416,2nMeu6UenVvwUktBCpLMK9,1.0,3.69e-05,11,0.11,-8.92,0,0.0368,113.986,4,https://api.spotify.com/v1/tracks/2nMeu6UenVvwUktBCpLMK9,audio_features,spotify:track:2nMeu6UenVvwUktBCpLMK9,0.151
3,0.967,https://api.spotify.com/v1/audio-analysis/3RIgHHpnFKj5Rni1shokDj,0.218,248934,0.215,3RIgHHpnFKj5Rni1shokDj,1.0,0.0847,5,0.0948,-12.49,1,0.0368,76.74,1,https://api.spotify.com/v1/tracks/3RIgHHpnFKj5Rni1shokDj,audio_features,spotify:track:3RIgHHpnFKj5Rni1shokDj,0.138
4,0.892,https://api.spotify.com/v1/audio-analysis/7MtVPRGtZl6rPjMfLoI3Lh,0.532,218288,0.452,7MtVPRGtZl6rPjMfLoI3Lh,1.0,0.00113,9,0.127,-10.654,0,0.043,129.895,4,https://api.spotify.com/v1/tracks/7MtVPRGtZl6rPjMfLoI3Lh,audio_features,spotify:track:7MtVPRGtZl6rPjMfLoI3Lh,0.203
5,0.839,https://api.spotify.com/v1/audio-analysis/2mdEsXPu8ZmkHRRtAdC09e,0.292,300683,0.334,2mdEsXPu8ZmkHRRtAdC09e,1.0,0.345,6,0.151,-10.679,0,0.0378,67.836,4,https://api.spotify.com/v1/tracks/2mdEsXPu8ZmkHRRtAdC09e,audio_features,spotify:track:2mdEsXPu8ZmkHRRtAdC09e,0.148
6,0.788,https://api.spotify.com/v1/audio-analysis/6OG05bPAwUuV3OMvy2Vy1P,0.545,247150,0.26,6OG05bPAwUuV3OMvy2Vy1P,1.0,0.00099,9,0.105,-12.668,1,0.0289,75.962,4,https://api.spotify.com/v1/tracks/6OG05bPAwUuV3OMvy2Vy1P,audio_features,spotify:track:6OG05bPAwUuV3OMvy2Vy1P,0.185
7,0.0157,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB,0.572,214912,0.81,6PUIzlqotEmPuBfjbwYWOB,1.0,6.53e-06,1,0.13,-5.791,0,0.0558,126.052,4,https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,audio_features,spotify:track:6PUIzlqotEmPuBfjbwYWOB,0.11
8,0.967,https://api.spotify.com/v1/audio-analysis/0fB77VOZ2FkQeKLv1DuEwp,0.461,324499,0.102,0fB77VOZ2FkQeKLv1DuEwp,1.0,2.1e-06,7,0.164,-13.05,1,0.0897,71.835,4,https://api.spotify.com/v1/tracks/0fB77VOZ2FkQeKLv1DuEwp,audio_features,spotify:track:0fB77VOZ2FkQeKLv1DuEwp,0.259
9,0.912,https://api.spotify.com/v1/audio-analysis/3hwQhakFwm9soLEBnSDH17,0.404,577199,0.298,3hwQhakFwm9soLEBnSDH17,1.0,0.228,9,0.0996,-12.986,0,0.0304,78.815,4,https://api.spotify.com/v1/tracks/3hwQhakFwm9soLEBnSDH17,audio_features,spotify:track:3hwQhakFwm9soLEBnSDH17,0.315
10,0.125,https://api.spotify.com/v1/audio-analysis/0U6bQIAh6MCGo1xjbIIx2S,0.765,184558,0.906,0U6bQIAh6MCGo1xjbIIx2S,1.0,0.0,8,0.423,-2.097,0,0.0965,96.071,4,https://api.spotify.com/v1/tracks/0U6bQIAh6MCGo1xjbIIx2S,audio_features,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,0.95
11,0.0679,https://api.spotify.com/v1/audio-analysis/0lHAMNU8RGiIObScrsRgmP,0.604,245040,0.787,0lHAMNU8RGiIObScrsRgmP,1.0,0.15,0,0.127,-3.674,0,0.103,126.062,4,https://api.spotify.com/v1/tracks/0lHAMNU8RGiIObScrsRgmP,audio_features,spotify:track:0lHAMNU8RGiIObScrsRgmP,0.301
12,0.137,https://api.spotify.com/v1/audio-analysis/3MoV1UsAJmz64LHqyiRMp0,0.703,198947,0.66,3MoV1UsAJmz64LHqyiRMp0,1.0,0.0,10,0.192,-5.119,0,0.123,95.031,4,https://api.spotify.com/v1/tracks/3MoV1UsAJmz64LHqyiRMp0,audio_features,spotify:track:3MoV1UsAJmz64LHqyiRMp0,0.79
13,0.0635,https://api.spotify.com/v1/audio-analysis/4Tvw0lweq9l2JPQKFbpbBQ,0.647,192402,0.795,4Tvw0lweq9l2JPQKFbpbBQ,1.0,0.0,1,0.188,-3.548,0,0.0372,127.992,4,https://api.spotify.com/v1/tracks/4Tvw0lweq9l2JPQKFbpbBQ,audio_features,spotify:track:4Tvw0lweq9l2JPQKFbpbBQ,0.409
14,0.0723,https://api.spotify.com/v1/audio-analysis/3tTYxjYYcXFqFXA0AZ1Fav,0.609,195000,0.726,3tTYxjYYcXFqFXA0AZ1Fav,1.0,8.45e-06,5,0.0895,-4.346,0,0.0414,93.958,4,https://api.spotify.com/v1/tracks/3tTYxjYYcXFqFXA0AZ1Fav,audio_features,spotify:track:3tTYxjYYcXFqFXA0AZ1Fav,0.362
15,0.259,https://api.spotify.com/v1/audio-analysis/4YhN72dRYL2Z3MsaKyT7rS,0.669,185943,0.797,4YhN72dRYL2Z3MsaKyT7rS,1.0,0.0,9,0.199,-5.68,0,0.0624,119.865,4,https://api.spotify.com/v1/tracks/4YhN72dRYL2Z3MsaKyT7rS,audio_features,spotify:track:4YhN72dRYL2Z3MsaKyT7rS,0.552
16,0.076,https://api.spotify.com/v1/audio-analysis/0uXO2GrNiIb1xHT9LUdxZE,0.813,195853,0.627,0uXO2GrNiIb1xHT9LUdxZE,1.0,0.000616,11,0.131,-5.018,0,0.0486,130.011,4,https://api.spotify.com/v1/tracks/0uXO2GrNiIb1xHT9LUdxZE,audio_features,spotify:track:0uXO2GrNiIb1xHT9LUdxZE,0.801
17,0.435,https://api.spotify.com/v1/audio-analysis/0OlnLZY4cmQzT6ZGttvWBM,0.526,183637,0.52,0OlnLZY4cmQzT6ZGttvWBM,1.0,0.0,6,0.197,-7.985,0,0.0569,149.119,4,https://api.spotify.com/v1/tracks/0OlnLZY4cmQzT6ZGttvWBM,audio_features,spotify:track:0OlnLZY4cmQzT6ZGttvWBM,0.13
18,0.00569,https://api.spotify.com/v1/audio-analysis/03IBnHJvOQBr4dy3RguAph,0.667,201560,0.871,03IBnHJvOQBr4dy3RguAph,1.0,0.00655,0,0.165,-4.905,0,0.0343,128.042,4,https://api.spotify.com/v1/tracks/03IBnHJvOQBr4dy3RguAph,audio_features,spotify:track:03IBnHJvOQBr4dy3RguAph,0.187
19,0.128,https://api.spotify.com/v1/audio-analysis/01qMOMudbkIHZS9BFPUGNk,0.743,172933,0.529,01qMOMudbkIHZS9BFPUGNk,1.0,0.0,7,0.181,-6.187,0,0.0505,102.048,4,https://api.spotify.com/v1/tracks/01qMOMudbkIHZS9BFPUGNk,audio_features,spotify:track:01qMOMudbkIHZS9BFPUGNk,0.438
0,0.108,https://api.spotify.com/v1/audio-analysis/6kls8cSlUyHW2BUOkDJIZE,0.657,186223,0.768,6kls8cSlUyHW2BUOkDJIZE,1.0,0.0,8,0.144,-4.628,1,0.0507,75.025,4,https://api.spotify.com/v1/tracks/6kls8cSlUyHW2BUOkDJIZE,audio_features,spotify:track:6kls8cSlUyHW2BUOkDJIZE,0.759
1,0.0969,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,0.574,182623,0.758,5JEx7HbmvHQQswJCsoo9rA,1.0,0.0,1,0.395,-5.029,0,0.0621,144.111,4,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,audio_features,spotify:track:5JEx7HbmvHQQswJCsoo9rA,0.492
2,0.268,https://api.spotify.com/v1/audio-analysis/4PkIDTPGedm0enzdvilLNd,0.669,201072,0.801,4PkIDTPGedm0enzdvilLNd,1.0,0.0,8,0.0594,-5.445,1,0.136,109.919,4,https://api.spotify.com/v1/tracks/4PkIDTPGedm0enzdvilLNd,audio_features,spotify:track:4PkIDTPGedm0enzdvilLNd,0.541
3,0.247,https://api.spotify.com/v1/audio-analysis/2l8w0zZVn4AZNuzrht7MRT,0.262,252534,0.606,2l8w0zZVn4AZNuzrht7MRT,1.0,0.0,8,0.125,-6.646,1,0.0484,189.857,4,https://api.spotify.com/v1/tracks/2l8w0zZVn4AZNuzrht7MRT,audio_features,spotify:track:2l8w0zZVn4AZNuzrht7MRT,0.275
4,0.834,https://api.spotify.com/v1/audio-analysis/4zb3kFL9fXrrfTwIY4CcDy,0.518,229783,0.465,4zb3kFL9fXrrfTwIY4CcDy,1.0,0.0,0,0.203,-5.903,1,0.0273,93.024,4,https://api.spotify.com/v1/tracks/4zb3kFL9fXrrfTwIY4CcDy,audio_features,spotify:track:4zb3kFL9fXrrfTwIY4CcDy,0.302
5,0.295,https://api.spotify.com/v1/audio-analysis/0ZPfDxZn5O0L84wvPSN2iG,0.512,154435,0.304,0ZPfDxZn5O0L84wvPSN2iG,1.0,0.000622,0,0.118,-9.19,1,0.0318,126.078,5,https://api.spotify.com/v1/tracks/0ZPfDxZn5O0L84wvPSN2iG,audio_features,spotify:track:0ZPfDxZn5O0L84wvPSN2iG,0.172
6,0.31,https://api.spotify.com/v1/audio-analysis/0xMd5bcWTbyXS7wPrBtZA6,0.559,231212,0.777,0xMd5bcWTbyXS7wPrBtZA6,1.0,0.0,1,0.105,-5.031,1,0.0432,87.016,4,https://api.spotify.com/v1/tracks/0xMd5bcWTbyXS7wPrBtZA6,audio_features,spotify:track:0xMd5bcWTbyXS7wPrBtZA6,0.329
7,0.197,https://api.spotify.com/v1/audio-analysis/2Gl0FzuLxflY6nPifJp5Dr,0.633,193511,0.592,2Gl0FzuLxflY6nPifJp5Dr,1.0,0.0,0,0.099,-7.245,0,0.112,90.066,4,https://api.spotify.com/v1/tracks/2Gl0FzuLxflY6nPifJp5Dr,audio_features,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,0.679
8,0.148,https://api.spotify.com/v1/audio-analysis/3iJeF2izF1QcpCgUc97BLl,0.437,203733,0.774,3iJeF2izF1QcpCgUc97BLl,1.0,0.0,8,0.133,-4.918,1,0.0554,123.125,4,https://api.spotify.com/v1/tracks/3iJeF2izF1QcpCgUc97BLl,audio_features,spotify:track:3iJeF2izF1QcpCgUc97BLl,0.329
9,0.553,https://api.spotify.com/v1/audio-analysis/3odrUVQ9tvRpkC9II2oWzx,0.473,240867,0.518,3odrUVQ9tvRpkC9II2oWzx,1.0,1.26e-06,1,0.111,-8.1,1,0.0405,96.129,4,https://api.spotify.com/v1/tracks/3odrUVQ9tvRpkC9II2oWzx,audio_features,spotify:track:3odrUVQ9tvRpkC9II2oWzx,0.18
10,0.295,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,0.803,200960,0.715,7k4t7uLgtOxPwTpFmtJNTY,1.0,0.000134,2,0.0574,-3.28,1,0.298,101.085,4,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,audio_features,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,0.574
11,0.0409,https://api.spotify.com/v1/audio-analysis/75dLEqanQTupF3dtP9exT5,0.911,156882,0.637,75dLEqanQTupF3dtP9exT5,1.0,3.68e-05,8,0.238,-8.381,1,0.447,149.996,4,https://api.spotify.com/v1/tracks/75dLEqanQTupF3dtP9exT5,audio_features,spotify:track:75dLEqanQTupF3dtP9exT5,0.66
12,0.26,https://api.spotify.com/v1/audio-analysis/0puf9yIluy9W0vpMEUoAnN,0.706,199387,0.786,0puf9yIluy9W0vpMEUoAnN,1.0,0.0,0,0.38,-3.417,0,0.0909,150.035,4,https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN,audio_features,spotify:track:0puf9yIluy9W0vpMEUoAnN,0.749
13,0.075,https://api.spotify.com/v1/audio-analysis/6kex4EBAj0WHXDKZMEJaaF,0.696,216409,0.817,6kex4EBAj0WHXDKZMEJaaF,1.0,0.0,1,0.187,-3.862,1,0.109,98.064,4,https://api.spotify.com/v1/tracks/6kex4EBAj0WHXDKZMEJaaF,audio_features,spotify:track:6kex4EBAj0WHXDKZMEJaaF,0.782
14,0.177,https://api.spotify.com/v1/audio-analysis/222B3aljXx6fFwKmFjuBED,0.754,229720,0.854,222B3aljXx6fFwKmFjuBED,1.0,0.0,5,0.0808,-3.449,0,0.0608,75.002,4,https://api.spotify.com/v1/tracks/222B3aljXx6fFwKmFjuBED,audio_features,spotify:track:222B3aljXx6fFwKmFjuBED,0.8
15,0.0305,https://api.spotify.com/v1/audio-analysis/4wFjTWCunQFKtukqrNijEt,0.904,303077,0.518,4wFjTWCunQFKtukqrNijEt,1.0,0.0,2,0.325,-5.32,1,0.183,137.996,4,https://api.spotify.com/v1/tracks/4wFjTWCunQFKtukqrNijEt,audio_features,spotify:track:4wFjTWCunQFKtukqrNijEt,0.188
16,0.128,https://api.spotify.com/v1/audio-analysis/1ZDmxwg7Lywlx68b7SsJjj,0.893,190747,0.641,1ZDmxwg7Lywlx68b7SsJjj,1.0,8.06e-05,1,0.086,-3.051,1,0.272,94.017,4,https://api.spotify.com/v1/tracks/1ZDmxwg7Lywlx68b7SsJjj,audio_features,spotify:track:1ZDmxwg7Lywlx68b7SsJjj,0.771
17,0.135,https://api.spotify.com/v1/audio-analysis/1oHNvJVbFkexQc0BpQp7Y4,0.747,210627,0.716,1oHNvJVbFkexQc0BpQp7Y4,1.0,0.0,11,0.251,-2.457,0,0.075,125.008,4,https://api.spotify.com/v1/tracks/1oHNvJVbFkexQc0BpQp7Y4,audio_features,spotify:track:1oHNvJVbFkexQc0BpQp7Y4,0.751
18,0.065,https://api.spotify.com/v1/audio-analysis/7vJS1DPc3FzBtqBs8n3mW5,0.727,171840,0.583,7vJS1DPc3FzBtqBs8n3mW5,1.0,0.0,7,0.106,-7.385,0,0.0718,147.983,4,https://api.spotify.com/v1/tracks/7vJS1DPc3FzBtqBs8n3mW5,audio_features,spotify:track:7vJS1DPc3FzBtqBs8n3mW5,0.629
19,0.276,https://api.spotify.com/v1/audio-analysis/1e4rwBPVI32vZtTJu7mJ4J,0.69,191600,0.729,1e4rwBPVI32vZtTJu7mJ4J,1.0,5.08e-05,6,0.106,-5.08,0,0.372,128.96,5,https://api.spotify.com/v1/tracks/1e4rwBPVI32vZtTJu7mJ4J,audio_features,spotify:track:1e4rwBPVI32vZtTJu7mJ4J,0.478
0,0.892,https://api.spotify.com/v1/audio-analysis/4kflIGfjdZJW4ot2ioixTB,0.559,285040,0.33,4kflIGfjdZJW4ot2ioixTB,1.0,0.0,9,0.0975,-8.251,1,0.0285,135.109,4,https://api.spotify.com/v1/tracks/4kflIGfjdZJW4ot2ioixTB,audio_features,spotify:track:4kflIGfjdZJW4ot2ioixTB,0.285
1,0.894,https://api.spotify.com/v1/audio-analysis/6P7tTFzn6oNa0GL8w8oazE,0.552,212040,0.18,6P7tTFzn6oNa0GL8w8oazE,1.0,0.000393,10,0.105,-10.583,1,0.0293,76.995,4,https://api.spotify.com/v1/tracks/6P7tTFzn6oNa0GL8w8oazE,audio_features,spotify:track:6P7tTFzn6oNa0GL8w8oazE,0.0896
2,0.131,https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X,0.729,228293,0.756,1CkvWZme3pRgbzaxZnTl5X,1.0,0.0,8,0.0527,-5.119,1,0.0294,104.945,4,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X,audio_features,spotify:track:1CkvWZme3pRgbzaxZnTl5X,0.522
3,0.348,https://api.spotify.com/v1/audio-analysis/7IWkJwX9C0J7tHurTD7ViL,0.381,290907,0.594,7IWkJwX9C0J7tHurTD7ViL,1.0,0.0,3,0.0925,-5.97,1,0.0486,143.86,4,https://api.spotify.com/v1/tracks/7IWkJwX9C0J7tHurTD7ViL,audio_features,spotify:track:7IWkJwX9C0J7tHurTD7ViL,0.273
4,0.417,https://api.spotify.com/v1/audio-analysis/6VObnIkLVruX4UVyxWhlqm,0.346,286480,0.552,6VObnIkLVruX4UVyxWhlqm,1.0,0.0,0,0.114,-6.864,0,0.0282,75.881,4,https://api.spotify.com/v1/tracks/6VObnIkLVruX4UVyxWhlqm,audio_features,spotify:track:6VObnIkLVruX4UVyxWhlqm,0.0789
5,0.00382,https://api.spotify.com/v1/audio-analysis/3CKCZ9pfwAfoMZlMncA1Nc,0.61,241693,0.683,3CKCZ9pfwAfoMZlMncA1Nc,1.0,1.79e-06,2,0.125,-3.879,0,0.0253,108.003,4,https://api.spotify.com/v1/tracks/3CKCZ9pfwAfoMZlMncA1Nc,audio_features,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,0.466
6,0.336,https://api.spotify.com/v1/audio-analysis/4sPmO7WMQUAf45kwMOtONw,0.481,295493,0.451,4sPmO7WMQUAf45kwMOtONw,1.0,0.0,5,0.0872,-6.095,0,0.0347,157.966,4,https://api.spotify.com/v1/tracks/4sPmO7WMQUAf45kwMOtONw,audio_features,spotify:track:4sPmO7WMQUAf45kwMOtONw,0.289
7,0.882,https://api.spotify.com/v1/audio-analysis/1wMALZpuqAy7amQsFBWQ8m,0.587,271800,0.283,1wMALZpuqAy7amQsFBWQ8m,1.0,0.0,4,0.149,-5.473,1,0.0279,141.961,4,https://api.spotify.com/v1/tracks/1wMALZpuqAy7amQsFBWQ8m,audio_features,spotify:track:1wMALZpuqAy7amQsFBWQ8m,0.343
8,0.0415,https://api.spotify.com/v1/audio-analysis/4BHzQ9C00ceJxfG16AlNWb,0.69,223080,0.524,4BHzQ9C00ceJxfG16AlNWb,1.0,3.16e-06,6,0.17,-8.39,0,0.103,164.023,4,https://api.spotify.com/v1/tracks/4BHzQ9C00ceJxfG16AlNWb,audio_features,spotify:track:4BHzQ9C00ceJxfG16AlNWb,0.562
9,0.952,https://api.spotify.com/v1/audio-analysis/5O6yk6U8L3rTbFsIwuqe8H,0.305,250133,0.452,5O6yk6U8L3rTbFsIwuqe8H,1.0,1.68e-05,0,0.129,-6.077,0,0.0293,79.83,4,https://api.spotify.com/v1/tracks/5O6yk6U8L3rTbFsIwuqe8H,audio_features,spotify:track:5O6yk6U8L3rTbFsIwuqe8H,0.21
10,0.103,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,0.803,214480,0.585,4tCtwWceOPWzenK2HAIJSb,1.0,3.94e-06,8,0.0644,-5.861,1,0.0432,105.017,4,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,audio_features,spotify:track:4tCtwWceOPWzenK2HAIJSb,0.593
11,0.063,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO,0.884,224573,0.765,41Fflg7qHiVOD6dEPvsCzO,1.0,7.04e-06,8,0.118,-3.865,1,0.0882,99.987,4,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,audio_features,spotify:track:41Fflg7qHiVOD6dEPvsCzO,0.594
12,0.0358,https://api.spotify.com/v1/audio-analysis/2ACOWPLUe4A4KuQ5ioD2od,0.596,204013,0.851,2ACOWPLUe4A4KuQ5ioD2od,1.0,3.19e-05,5,0.365,-4.245,0,0.121,202.049,4,https://api.spotify.com/v1/tracks/2ACOWPLUe4A4KuQ5ioD2od,audio_features,spotify:track:2ACOWPLUe4A4KuQ5ioD2od,0.612
